,year,exporter_iso_3,importer_iso_3,product_category,trade_value_thousands_usd,quantity_metric_tones,exporter_3digit,importer_3digit,exporter_country_name,importer_country_name
630,2017,246,233,Portland not white,0.194,0.125,FIN,EST,Finland,Estonia
631,2017,440,233,Portland white,0.056,0.16,LTU,EST,Lithuania,Estonia
632,2017,440,233,Portland not white,0.864,3.576,LTU,EST,Lithuania,Estonia
633,2017,752,233,Portland white,0.82,1.0,SWE,EST,Sweden,Estonia
634,2017,428,233,Portland white,171.677,1184.545,LVA,EST,Latvia,Estonia
635,2017,428,233,Portland not white,8166.104,147031.654,LVA,EST,Latvia,Estonia
636,2017,40,246,Portland white,1.006,1.981,AUT,FIN,Austria,Finland
637,2017,276,246,Portland not white,472.73,4498.46,DEU,FIN,Germany,Finland
638,2017,792,246,Portland white,32.906,654.912,TUR,FIN,Turkey,Finland
639,2017,792,246,Portland white,32.906,654.912,TUR,FIN,Turkey,Finland
640,2017,792,246,Portland white,32.906,654.912,TUR,FIN,Turkey,Finland
641,2017,792,246,Portland white,32.906,654.912,TUR,FIN,Turkey,Finland
642,2017,528,246,Portland white,2.242,28.774,NLD,FIN,Netherlands,Finland
643,2017,826,246,Portland white,51.092,405.63,GBR,FIN,United Kingdom,Finland
644,2017,826,246,Portland not white,19.468,48.0,GBR,FIN,United Kingdom,Finland
645,2017,208,246,Portland white,2118.201,16501.7,DNK,FIN,Denmark,Finland
646,2017,643,246,Portland not white,2999.1,56733.55,RUS,FIN,Russian Federation,Finland
647,2017,643,246,Portland not white,2999.1,56733.55,RUS,FIN,Russian Federation,Finland
648,2017,643,246,Portland not white,2999.1,56733.55,RUS,FIN,Russian Federation,Finland
649,2017,643,246,Portland not white,2999.1,56733.55,RUS,FIN,Russian Federation,Finland
650,2017,620,246,Portland not white,13.103,216.0,PRT,FIN,Portugal,Finland
651,2017,440,246,Portland not white,5300.138,107182.28,LTU,FIN,Lithuania,Finland
652,2017,752,246,Portland white,23.497,76.134,SWE,FIN,Sweden,Finland
653,2017,752,246,Portland not white,676.85,2937.0,SWE,FIN,Sweden,Finland
654,2017,233,246,Portland white,0.004,0.002,EST,FIN,Estonia,Finland
655,2017,233,246,Portland not white,2131.143,37737.13,EST,FIN,Estonia,Finland
656,2017,428,246,Portland not white,22059.729,338868.14,LVA,FIN,Latvia,Finland
657,2017,40,348,Portland white,0.011,0.082,AUT,HUN,Austria,Hungary
658,2017,40,348,Portland not white,5603.539,106456.468,AUT,HUN,Austria,Hungary
659,2017,191,348,Portland not white,2420.387,63679.713,HRV,HUN,Croatia,Hungary
660,2017,276,348,Portland white,44.235,41.788,DEU,HUN,Germany,Hungary
661,2017,276,348,Portland not white,19.539,180.364,DEU,HUN,Germany,Hungary
662,2017,616,348,Portland white,0.065,0.115,POL,HUN,Poland,Hungary
663,2017,642,348,Portland white,0.28,3.2,ROU,HUN,Romania,Hungary
664,2017,642,348,Portland not white,7.474,11.776,ROU,HUN,Romania,Hungary
665,2017,688,348,Portland not white,19.022,42.0,SRB,HUN,Serbia,Hungary
666,2017,703,348,Portland white,2095.898,16294.94,SVK,HUN,Slovakia,Hungary
667,2017,703,348,Portland not white,46145.969,1152705.736,SVK,HUN,Slovakia,Hungary
668,2017,705,348,Portland white,7.038,72.0,SVN,HUN,Slovenia,Hungary
669,2017,705,348,Portland not white,19.671,152.925,SVN,HUN,Slovenia,Hungary
670,2017,528,348,Portland white,6.424,4.012,NLD,HUN,Netherlands,Hungary
671,2017,528,348,Portland not white,0.005,0.057,NLD,HUN,Netherlands,Hungary
672,2017,826,348,Portland white,0.284,3.2,GBR,HUN,United Kingdom,Hungary
673,2017,804,348,Portland not white,2147.69,63122.4,UKR,HUN,Ukraine,Hungary
674,2017,203,348,Portland not white,17.27,49.65,CZE,HUN,Czechia,Hungary
675,2017,208,348,Portland white,59.528,551.5,DNK,HUN,Denmark,Hungary
676,2017,40,440,Portland white,15.355,107.542,AUT,LTU,Austria,Lithuania
677,2017,276,440,Portland white,3.508,24.091,DEU,LTU,Germany,Lithuania
678,2017,276,440,Portland not white,1.218,2.0,DEU,LTU,Germany,Lithuania
679,2017,616,440,Portland white,43.428,380.654,POL,LTU,Poland,Lithuania
680,2017,616,440,Portland not white,5208.717,74477.474,POL,LTU,Poland,Lithuania
681,2017,703,440,Portland white,6.658,48.0,SVK,LTU,Slovakia,Lithuania
682,2017,724,440,Portland not white,0.833,0.275,ESP,LTU,Spain,Lithuania
683,2017,792,440,Portland white,3.895,75.455,TUR,LTU,Turkey,Lithuania
684,2017,792,440,Portland white,3.895,75.455,TUR,LTU,Turkey,Lithuania
685,2017,792,440,Portland white,3.895,75.455,TUR,LTU,Turkey,Lithuania
686,2017,792,440,Portland white,3.895,75.455,TUR,LTU,Turkey,Lithuania
687,2017,528,440,Portland not white,1.116,5.126,NLD,LTU,Netherlands,Lithuania
688,2017,56,440,Portland not white,20.889,105.7,BEL,LTU,Belgium,Lithuania
689,2017,764,440,Portland white,0.059,0.02,THA,LTU,Thailand,Lithuania
690,2017,752,440,Portland not white,6709.071,118537.801,SWE,LTU,Sweden,Lithuania
691,2017,233,440,Portland not white,9.814,37.082,EST,LTU,Estonia,Lithuania
692,2017,112,440,Portland not white,3586.316,74309.9,BLR,LTU,Belarus,Lithuania
693,2017,428,440,Portland white,39.701,411.0,LVA,LTU,Latvia,Lithuania
694,2017,428,440,Portland not white,67.492,688.106,LVA,LTU,Latvia,Lithuania
695,2017,40,442,Portland white,0.018,0.182,AUT,LUX,Austria,Luxembourg
696,2017,40,442,Portland not white,0.022,0.374,AUT,LUX,Austria,Luxembourg
697,2017,276,442,Portland white,907.606,2070.921,DEU,LUX,Germany,Luxembourg
698,2017,276,442,Portland not white,4722.976,66577.305,DEU,LUX,Germany,Luxembourg
699,2017,616,442,Portland not white,0.03,0.05,POL,LUX,Poland,Luxembourg
700,2017,528,442,Portland white,0.867,17.955,NLD,LUX,Netherlands,Luxembourg
701,2017,528,442,Portland not white,0.42,0.736,NLD,LUX,Netherlands,Luxembourg
702,2017,300,442,Portland not white,0.18,0.75,GRC,LUX,Greece,Luxembourg
703,2017,56,442,Portland white,38.063,208.485,BEL,LUX,Belgium,Luxembourg
704,2017,56,442,Portland not white,434.208,3713.135,BEL,LUX,Belgium,Luxembourg
705,2017,40,528,Portland white,30.739,11.866,AUT,NLD,Austria,Netherlands
706,2017,40,528,Portland not white,86.649,1199.49,AUT,NLD,Austria,Netherlands
707,2017,191,528,Portland white,3.302,56.094,HRV,NLD,Croatia,Netherlands
708,2017,191,528,Portland not white,4.232,62.874,HRV,NLD,Croatia,Netherlands
709,2017,276,528,Portland white,4240.513,6617.901,DEU,NLD,Germany,Netherlands
710,2017,276,528,Portland not white,85320.929,1276237.865,DEU,NLD,Germany,Netherlands
711,2017,348,528,Portland white,23.829,405.909,HUN,NLD,Hungary,Netherlands
712,2017,348,528,Portland not white,243.449,3628.42,HUN,NLD,Hungary,Netherlands
713,2017,616,528,Portland white,20.28,9.027,POL,NLD,Poland,Netherlands
714,2017,616,528,Portland not white,120.006,1726.15,POL,NLD,Poland,Netherlands
715,2017,642,528,Portland white,34.947,594.783,ROU,NLD,Romania,Netherlands
716,2017,642,528,Portland not white,155.453,2314.84,ROU,NLD,Romania,Netherlands
717,2017,703,528,Portland white,15.501,294.801,SVK,NLD,Slovakia,Netherlands
718,2017,703,528,Portland not white,5.928,85.091,SVK,NLD,Slovakia,Netherlands
719,2017,705,528,Portland white,10.173,172.657,SVN,NLD,Slovenia,Netherlands
720,2017,705,528,Portland not white,14.948,221.982,SVN,NLD,Slovenia,Netherlands
721,2017,724,528,Portland white,13.702,14.996,ESP,NLD,Spain,Netherlands
722,2017,724,528,Portland not white,195.329,115.692,ESP,NLD,Spain,Netherlands
723,2017,792,528,Portland white,3087.359,33301.067,TUR,NLD,Turkey,Netherlands
724,2017,792,528,Portland white,3087.359,33301.067,TUR,NLD,Turkey,Netherlands
725,2017,792,528,Portland white,3087.359,33301.067,TUR,NLD,Turkey,Netherlands
726,2017,792,528,Portland white,3087.359,33301.067,TUR,NLD,Turkey,Netherlands
727,2017,792,528,Portland not white,0.164,0.79,TUR,NLD,Turkey,Netherlands
728,2017,792,528,Portland not white,0.164,0.79,TUR,NLD,Turkey,Netherlands
729,2017,792,528,Portland not white,0.164,0.79,TUR,NLD,Turkey,Netherlands
730,2017,792,528,Portland not white,0.164,0.79,TUR,NLD,Turkey,Netherlands
731,2017,100,528,Portland white,1.159,19.728,BGR,NLD,Bulgaria,Netherlands
732,2017,100,528,Portland not white,28.173,289.341,BGR,NLD,Bulgaria,Netherlands
733,2017,826,528,Portland white,21.834,24.675,GBR,NLD,United Kingdom,Netherlands
734,2017,826,528,Portland not white,98.706,1346.69,GBR,NLD,United Kingdom,Netherlands
735,2017,372,528,Portland white,0.831,14.089,IRL,NLD,Ireland,Netherlands
736,2017,372,528,Portland not white,79.333,20221.136,IRL,NLD,Ireland,Netherlands
737,2017,300,528,Portland white,0.849,14.48,GRC,NLD,Greece,Netherlands
738,2017,300,528,Portland not white,11.926,177.817,GRC,NLD,Greece,Netherlands
739,2017,203,528,Portland white,20.634,340.958,CZE,NLD,Czechia,Netherlands
740,2017,203,528,Portland not white,78.773,1204.37,CZE,NLD,Czechia,Netherlands
741,2017,208,528,Portland white,14242.205,183978.0,DNK,NLD,Denmark,Netherlands
742,2017,208,528,Portland not white,959.928,10151.5,DNK,NLD,Denmark,Netherlands
743,2017,246,528,Portland white,43.342,737.447,FIN,NLD,Finland,Netherlands
744,2017,246,528,Portland not white,201.183,2006.9,FIN,NLD,Finland,Netherlands
745,2017,56,528,Portland white,16293.94,236337.0,BEL,NLD,Belgium,Netherlands
746,2017,56,528,Portland not white,20246.702,436961.118,BEL,NLD,Belgium,Netherlands
747,2017,620,528,Portland white,28.809,490.552,PRT,NLD,Portugal,Netherlands
748,2017,620,528,Portland not white,1431.007,104500.674,PRT,NLD,Portugal,Netherlands
749,2017,784,528,Portland white,14.89,110.106,ARE,NLD,United Arab Emirates,Netherlands
750,2017,170,528,Portland not white,0.033,0.278,COL,NLD,Colombia,Netherlands
751,2017,440,528,Portland white,1.337,22.771,LTU,NLD,Lithuania,Netherlands
752,2017,440,528,Portland not white,3.737,55.589,LTU,NLD,Lithuania,Netherlands
753,2017,470,528,Portland white,0.133,2.258,MLT,NLD,Malta,Netherlands
754,2017,470,528,Portland not white,0.042,0.644,MLT,NLD,Malta,Netherlands
755,2017,752,528,Portland white,11.312,7.461,SWE,NLD,Sweden,Netherlands
756,2017,752,528,Portland not white,16.976,9.425,SWE,NLD,Sweden,Netherlands
757,2017,233,528,Portland white,0.165,2.833,EST,NLD,Estonia,Netherlands
758,2017,233,528,Portland not white,0.008,0.093,EST,NLD,Estonia,Netherlands
759,2017,428,528,Portland white,1.734,29.489,LVA,NLD,Latvia,Netherlands
760,2017,428,528,Portland not white,12.345,183.629,LVA,NLD,Latvia,Netherlands
761,2017,442,528,Portland white,6.924,116.68,LUX,NLD,Luxembourg,Netherlands
762,2017,442,528,Portland not white,15.378,105.151,LUX,NLD,Luxembourg,Netherlands
763,2017,360,528,Portland not white,0.01,0.015,IDN,NLD,Indonesia,Netherlands
764,2017,196,528,Portland white,0.672,11.439,CYP,NLD,Cyprus,Netherlands
765,2017,196,528,Portland white,0.672,11.439,CYP,NLD,Cyprus,Netherlands
766,2017,196,528,Portland white,0.672,11.439,CYP,NLD,Cyprus,Netherlands
767,2017,196,528,Portland white,0.672,11.439,CYP,NLD,Cyprus,Netherlands
768,2017,196,528,Portland not white,0.207,3.092,CYP,NLD,Cyprus,Netherlands
769,2017,196,528,Portland not white,0.207,3.092,CYP,NLD,Cyprus,Netherlands
770,2017,196,528,Portland not white,0.207,3.092,CYP,NLD,Cyprus,Netherlands
771,2017,196,528,Portland not white,0.207,3.092,CYP,NLD,Cyprus,Netherlands
772,2017,40,616,Portland not white,9.676,18.751,AUT,POL,Austria,Poland
773,2017,276,616,Portland white,27.025,125.529,DEU,POL,Germany,Poland
774,2017,276,616,Portland not white,9868.329,154684.45,DEU,POL,Germany,Poland
775,2017,642,616,Portland not white,0.06,0.051,ROU,POL,Romania,Poland
776,2017,703,616,Portland white,3459.396,35095.548,SVK,POL,Slovakia,Poland
777,2017,703,616,Portland not white,3310.02,96110.948,SVK,POL,Slovakia,Poland
778,2017,724,616,Portland white,974.912,10400.009,ESP,POL,Spain,Poland
779,2017,792,616,Portland not white,0.007,0.005,TUR,POL,Turkey,Poland
780,2017,792,616,Portland not white,0.007,0.005,TUR,POL,Turkey,Poland
781,2017,792,616,Portland not white,0.007,0.005,TUR,POL,Turkey,Poland
782,2017,792,616,Portland not white,0.007,0.005,TUR,POL,Turkey,Poland
783,2017,528,616,Portland white,6.071,79.236,NLD,POL,Netherlands,Poland
784,2017,528,616,Portland not white,0.003,0.029,NLD,POL,Netherlands,Poland
785,2017,826,616,Portland white,1.835,1.0,GBR,POL,United Kingdom,Poland
786,2017,826,616,Portland not white,4.945,16.606,GBR,POL,United Kingdom,Poland
787,2017,804,616,Portland not white,228.346,4806.55,UKR,POL,Ukraine,Poland
788,2017,818,616,Portland white,24.204,166.306,EGY,POL,Egypt,Poland
789,2017,203,616,Portland not white,1978.987,36678.725,CZE,POL,Czechia,Poland
790,2017,208,616,Portland white,13151.032,140319.68,DNK,POL,Denmark,Poland
791,2017,56,616,Portland white,99.433,880.95,BEL,POL,Belgium,Poland
792,2017,56,616,Portland not white,0.084,0.591,BEL,POL,Belgium,Poland
793,2017,324,616,Portland not white,0.075,0.065,GIN,POL,Guinea,Poland
794,2017,410,616,Portland not white,19.71,14.031,KOR,POL,Republic of Korea,Poland
795,2017,440,616,Portland not white,8694.614,195710.176,LTU,POL,Lithuania,Poland
796,2017,112,616,Portland not white,5881.353,125748.33,BLR,POL,Belarus,Poland
797,2017,40,642,Portland not white,0.548,1.479,AUT,ROU,Austria,Romania
798,2017,191,642,Portland not white,7.584,125.192,HRV,ROU,Croatia,Romania
799,2017,276,642,Portland not white,877.446,543.494,DEU,ROU,Germany,Romania
800,2017,348,642,Portland white,1.02,4.806,HUN,ROU,Hungary,Romania
801,2017,348,642,Portland not white,0.024,0.016,HUN,ROU,Hungary,Romania
802,2017,616,642,Portland white,3.257,24.0,POL,ROU,Poland,Romania
803,2017,616,642,Portland not white,4.499,9.721,POL,ROU,Poland,Romania
804,2017,703,642,Portland white,762.831,5337.894,SVK,ROU,Slovakia,Romania
805,2017,724,642,Portland white,36.609,102.2,ESP,ROU,Spain,Romania
806,2017,724,642,Portland not white,0.195,0.1,ESP,ROU,Spain,Romania
807,2017,792,642,Portland white,3072.035,32546.096,TUR,ROU,Turkey,Romania
808,2017,792,642,Portland white,3072.035,32546.096,TUR,ROU,Turkey,Romania
809,2017,792,642,Portland white,3072.035,32546.096,TUR,ROU,Turkey,Romania
810,2017,792,642,Portland white,3072.035,32546.096,TUR,ROU,Turkey,Romania
811,2017,792,642,Portland not white,3616.806,72893.536,TUR,ROU,Turkey,Romania
812,2017,792,642,Portland not white,3616.806,72893.536,TUR,ROU,Turkey,Romania
813,2017,792,642,Portland not white,3616.806,72893.536,TUR,ROU,Turkey,Romania
814,2017,792,642,Portland not white,3616.806,72893.536,TUR,ROU,Turkey,Romania
815,2017,100,642,Portland white,2439.382,16240.514,BGR,ROU,Bulgaria,Romania
816,2017,100,642,Portland not white,1063.326,56133.97,BGR,ROU,Bulgaria,Romania
817,2017,528,642,Portland white,0.154,2.278,NLD,ROU,Netherlands,Romania
818,2017,528,642,Portland not white,101.477,16.93,NLD,ROU,Netherlands,Romania
819,2017,826,642,Portland white,40.547,128.476,GBR,ROU,United Kingdom,Romania
820,2017,826,642,Portland not white,3.505,1.045,GBR,ROU,United Kingdom,Romania
821,2017,804,642,Portland not white,4430.429,109986.38,UKR,ROU,Ukraine,Romania
822,2017,300,642,Portland white,0.092,0.128,GRC,ROU,Greece,Romania
823,2017,300,642,Portland not white,0.412,0.15,GRC,ROU,Greece,Romania
824,2017,410,642,Portland not white,212.29,364.48,KOR,ROU,Republic of Korea,Romania
825,2017,40,703,Portland white,159.65,1635.4,AUT,SVK,Austria,Slovakia
826,2017,40,703,Portland not white,272.762,5071.893,AUT,SVK,Austria,Slovakia
827,2017,191,703,Portland not white,0.029,0.478,HRV,SVK,Croatia,Slovakia
828,2017,276,703,Portland white,58.222,458.96,DEU,SVK,Germany,Slovakia
829,2017,276,703,Portland not white,15.119,58.462,DEU,SVK,Germany,Slovakia
830,2017,348,703,Portland white,1158.72,864.622,HUN,SVK,Hungary,Slovakia
831,2017,348,703,Portland not white,10010.723,207633.96,HUN,SVK,Hungary,Slovakia
832,2017,616,703,Portland white,574.081,2062.228,POL,SVK,Poland,Slovakia
833,2017,616,703,Portland not white,1592.581,36498.331,POL,SVK,Poland,Slovakia
834,2017,705,703,Portland white,0.094,0.36,SVN,SVK,Slovenia,Slovakia
835,2017,705,703,Portland not white,0.783,0.368,SVN,SVK,Slovenia,Slovakia
836,2017,724,703,Portland white,0.213,2.065,ESP,SVK,Spain,Slovakia
837,2017,528,703,Portland white,0.003,0.038,NLD,SVK,Netherlands,Slovakia
838,2017,528,703,Portland not white,0.313,3.406,NLD,SVK,Netherlands,Slovakia
839,2017,826,703,Portland not white,0.885,1.48,GBR,SVK,United Kingdom,Slovakia
840,2017,156,703,Portland not white,4.761,14.6,CHN,SVK,China,Slovakia
841,2017,203,703,Portland white,375.7,726.577,CZE,SVK,Czechia,Slovakia
842,2017,203,703,Portland not white,20176.994,336130.836,CZE,SVK,Czechia,Slovakia
843,2017,208,703,Portland white,121.909,861.26,DNK,SVK,Denmark,Slovakia
844,2017,704,703,Portland not white,12.382,211.321,VNM,SVK,Viet Nam,Slovakia
845,2017,752,703,Portland not white,0.139,0.013,SWE,SVK,Sweden,Slovakia
846,2017,40,762,Portland white,0.011,0.018,AUT,TJK,Austria,Tajikistan
847,2017,724,762,Portland not white,0.069,0.125,ESP,TJK,Spain,Tajikistan
848,2017,156,762,Portland not white,498.217,3917.3,CHN,TJK,China,Tajikistan
849,2017,643,762,Portland not white,20.345,109.4,RUS,TJK,Russian Federation,Tajikistan
850,2017,643,762,Portland not white,20.345,109.4,RUS,TJK,Russian Federation,Tajikistan
851,2017,643,762,Portland not white,20.345,109.4,RUS,TJK,Russian Federation,Tajikistan
852,2017,643,762,Portland not white,20.345,109.4,RUS,TJK,Russian Federation,Tajikistan
853,2017,784,762,Portland not white,0.014,0.05,ARE,TJK,United Arab Emirates,Tajikistan
854,2017,364,762,Portland white,155.357,2470.97,IRN,TJK,Iran,Tajikistan
855,2017,364,762,Portland not white,105.175,2756.87,IRN,TJK,Iran,Tajikistan
856,2017,860,762,Portland white,25.03,192.0,UZB,TJK,Uzbekistan,Tajikistan
857,2017,417,762,Portland not white,1000.907,23454.59,KGZ,TJK,Kyrgyzstan,Tajikistan
858,2017,40,804,Portland not white,29.639,59.85,AUT,UKR,Austria,Ukraine
859,2017,276,804,Portland not white,75.597,370.8,DEU,UKR,Germany,Ukraine
860,2017,616,804,Portland white,0.004,0.025,POL,UKR,Poland,Ukraine
861,2017,616,804,Portland not white,6.877,12.804,POL,UKR,Poland,Ukraine
862,2017,703,804,Portland white,197.724,1343.4,SVK,UKR,Slovakia,Ukraine
863,2017,724,804,Portland white,0.22,0.144,ESP,UKR,Spain,Ukraine
864,2017,724,804,Portland not white,0.32,9.119,ESP,UKR,Spain,Ukraine
865,2017,792,804,Portland white,3325.71,29946.769,TUR,UKR,Turkey,Ukraine
866,2017,792,804,Portland white,3325.71,29946.769,TUR,UKR,Turkey,Ukraine
867,2017,792,804,Portland white,3325.71,29946.769,TUR,UKR,Turkey,Ukraine
868,2017,792,804,Portland white,3325.71,29946.769,TUR,UKR,Turkey,Ukraine
869,2017,792,804,Portland not white,485.738,11121.5,TUR,UKR,Turkey,Ukraine
870,2017,792,804,Portland not white,485.738,11121.5,TUR,UKR,Turkey,Ukraine
871,2017,792,804,Portland not white,485.738,11121.5,TUR,UKR,Turkey,Ukraine
872,2017,792,804,Portland not white,485.738,11121.5,TUR,UKR,Turkey,Ukraine
873,2017,826,804,Portland white,3.257,20.824,GBR,UKR,United Kingdom,Ukraine
874,2017,818,804,Portland white,504.43,4012.868,EGY,UKR,Egypt,Ukraine
875,2017,203,804,Portland not white,57.153,234.0,CZE,UKR,Czechia,Ukraine
876,2017,643,804,Portland white,156.222,1043.917,RUS,UKR,Russian Federation,Ukraine
877,2017,643,804,Portland white,156.222,1043.917,RUS,UKR,Russian Federation,Ukraine
878,2017,643,804,Portland white,156.222,1043.917,RUS,UKR,Russian Federation,Ukraine
879,2017,643,804,Portland white,156.222,1043.917,RUS,UKR,Russian Federation,Ukraine
880,2017,643,804,Portland not white,637.421,7853.123,RUS,UKR,Russian Federation,Ukraine
881,2017,643,804,Portland not white,637.421,7853.123,RUS,UKR,Russian Federation,Ukraine
882,2017,643,804,Portland not white,637.421,7853.123,RUS,UKR,Russian Federation,Ukraine
883,2017,643,804,Portland not white,637.421,7853.123,RUS,UKR,Russian Federation,Ukraine
884,2017,112,804,Portland not white,14515.523,361034.563,BLR,UKR,Belarus,Ukraine
885,2017,498,804,Portland not white,459.522,7086.413,MDA,UKR,Republic of Moldova,Ukraine
886,2017,191,724,Portland not white,1.895,1.0,HRV,ESP,Croatia,Spain
887,2017,276,724,Portland white,101.007,15.825,DEU,ESP,Germany,Spain
888,2017,276,724,Portland not white,108.517,1555.436,DEU,ESP,Germany,Spain
889,2017,792,724,Portland white,3496.88,47033.634,TUR,ESP,Turkey,Spain
890,2017,792,724,Portland white,3496.88,47033.634,TUR,ESP,Turkey,Spain
891,2017,792,724,Portland white,3496.88,47033.634,TUR,ESP,Turkey,Spain
892,2017,792,724,Portland white,3496.88,47033.634,TUR,ESP,Turkey,Spain
893,2017,792,724,Portland not white,0.122,0.047,TUR,ESP,Turkey,Spain
894,2017,792,724,Portland not white,0.122,0.047,TUR,ESP,Turkey,Spain
895,2017,792,724,Portland not white,0.122,0.047,TUR,ESP,Turkey,Spain
896,2017,792,724,Portland not white,0.122,0.047,TUR,ESP,Turkey,Spain
897,2017,528,724,Portland white,0.567,0.025,NLD,ESP,Netherlands,Spain
898,2017,528,724,Portland not white,0.053,0.108,NLD,ESP,Netherlands,Spain
899,2017,826,724,Portland white,509.733,2115.738,GBR,ESP,United Kingdom,Spain
900,2017,826,724,Portland not white,7.528,7.052,GBR,ESP,United Kingdom,Spain
901,2017,788,724,Portland not white,0.187,0.014,TUN,ESP,Tunisia,Spain
902,2017,804,724,Portland not white,0.014,0.065,UKR,ESP,Ukraine,Spain
903,2017,156,724,Portland white,0.604,10.913,CHN,ESP,China,Spain
904,2017,156,724,Portland not white,15.618,18.273,CHN,ESP,China,Spain
905,2017,12,724,Portland not white,0.032,0.3,DZA,ESP,Algeria,Spain
906,2017,56,724,Portland white,3.414,1.089,BEL,ESP,Belgium,Spain
907,2017,620,724,Portland white,1928.733,494.092,PRT,ESP,Portugal,Spain
908,2017,620,724,Portland not white,1984.758,94786.862,PRT,ESP,Portugal,Spain
909,2017,710,724,Portland not white,0.031,0.01,ZAF,ESP,South Africa,Spain
910,2017,504,724,Portland white,0.006,0.005,MAR,ESP,Morocco,Spain
911,2017,24,724,Portland not white,0.004,0.054,AGO,ESP,Angola,Spain
912,2017,20,724,Portland not white,0.071,0.35,AND,ESP,Andorra,Spain
913,2017,51,724,Portland not white,0.042,0.044,ARM,ESP,Armenia,Spain
914,2017,51,724,Portland not white,0.042,0.044,ARM,ESP,Armenia,Spain
915,2017,51,724,Portland not white,0.042,0.044,ARM,ESP,Armenia,Spain
916,2017,51,724,Portland not white,0.042,0.044,ARM,ESP,Armenia,Spain
917,2017,170,724,Portland not white,0.495,0.06,COL,ESP,Colombia,Spain
918,2017,226,724,Portland white,0.091,0.1,GNQ,ESP,Equatorial Guinea,Spain
919,2017,270,724,Portland not white,0.114,0.03,GMB,ESP,Gambia,Spain
920,2017,410,724,Portland not white,77.451,132.142,KOR,ESP,Republic of Korea,Spain
921,2017,440,724,Portland white,0.169,1.41,LTU,ESP,Lithuania,Spain
922,2017,440,724,Portland not white,0.042,0.4,LTU,ESP,Lithuania,Spain
923,2017,470,724,Portland not white,1.662,25.45,MLT,ESP,Malta,Spain
924,2017,591,724,Portland not white,0.008,0.015,PAN,ESP,Panama,Spain
925,2017,752,724,Portland white,12.0,0.835,SWE,ESP,Sweden,Spain
926,2017,191,76,Portland not white,333.247,6236.588,HRV,BRA,Croatia,Brazil
927,2017,276,76,Portland not white,185.814,1034.735,DEU,BRA,Germany,Brazil
928,2017,724,76,Portland white,1503.122,12828.266,ESP,BRA,Spain,Brazil
929,2017,724,76,Portland not white,537.644,16009.83,ESP,BRA,Spain,Brazil
930,2017,792,76,Portland white,3025.574,27343.811,TUR,BRA,Turkey,Brazil
931,2017,792,76,Portland white,3025.574,27343.811,TUR,BRA,Turkey,Brazil
932,2017,792,76,Portland white,3025.574,27343.811,TUR,BRA,Turkey,Brazil
933,2017,792,76,Portland white,3025.574,27343.811,TUR,BRA,Turkey,Brazil
934,2017,826,76,Portland white,6.533,0.46,GBR,BRA,United Kingdom,Brazil
935,2017,818,76,Portland white,309.83,4229.076,EGY,BRA,Egypt,Brazil
936,2017,156,76,Portland not white,0.75,2.0,CHN,BRA,China,Brazil
937,2017,208,76,Portland white,2745.777,34830.0,DNK,BRA,Denmark,Brazil
938,2017,56,76,Portland white,114.904,798.0,BEL,BRA,Belgium,Brazil
939,2017,620,76,Portland white,470.466,3575.135,PRT,BRA,Portugal,Brazil
940,2017,620,76,Portland not white,579.973,17495.78,PRT,BRA,Portugal,Brazil
941,2017,710,76,Portland not white,119.327,174.08,ZAF,BRA,South Africa,Brazil
942,2017,784,76,Portland white,23.384,159.139,ARE,BRA,United Arab Emirates,Brazil
943,2017,24,76,Portland not white,0.029,1.0,AGO,BRA,Angola,Brazil
944,2017,591,76,Portland white,3.209,27.0,PAN,BRA,Panama,Brazil
945,2017,32,76,Portland white,0.22,0.24,ARG,BRA,Argentina,Brazil
946,2017,32,76,Portland not white,0.242,0.063,ARG,BRA,Argentina,Brazil
947,2017,152,76,Portland not white,10.478,15.6,CHL,BRA,Chile,Brazil
948,2017,484,76,Portland white,4134.647,40049.4,MEX,BRA,Mexico,Brazil
949,2017,484,76,Portland not white,0.916,1.863,MEX,BRA,Mexico,Brazil
950,2017,604,76,Portland not white,2.21,17.0,PER,BRA,Peru,Brazil
951,2017,858,76,Portland not white,329.83,3688.301,URY,BRA,Uruguay,Brazil
952,2017,862,76,Portland not white,7963.302,220137.0,VEN,BRA,Venezuela,Brazil
953,2017,191,682,Portland not white,22.839,377.013,HRV,SAU,Croatia,Saudi Arabia
954,2017,724,682,Portland white,0.59,2.505,ESP,SAU,Spain,Saudi Arabia
955,2017,724,682,Portland not white,1425.486,1588.0,ESP,SAU,Spain,Saudi Arabia
956,2017,792,682,Portland white,1856.004,25094.498,TUR,SAU,Turkey,Saudi Arabia
957,2017,792,682,Portland white,1856.004,25094.498,TUR,SAU,Turkey,Saudi Arabia
958,2017,792,682,Portland white,1856.004,25094.498,TUR,SAU,Turkey,Saudi Arabia
959,2017,792,682,Portland white,1856.004,25094.498,TUR,SAU,Turkey,Saudi Arabia
960,2017,792,682,Portland not white,108.0,1350.0,TUR,SAU,Turkey,Saudi Arabia
961,2017,792,682,Portland not white,108.0,1350.0,TUR,SAU,Turkey,Saudi Arabia
962,2017,792,682,Portland not white,108.0,1350.0,TUR,SAU,Turkey,Saudi Arabia
963,2017,792,682,Portland not white,108.0,1350.0,TUR,SAU,Turkey,Saudi Arabia
964,2017,528,682,Portland not white,0.325,1.2,NLD,SAU,Netherlands,Saudi Arabia
